11.5238 	WARNING 	Monitor specification not found. Creating a temporary one...
11.5527 	WARNING 	User requested fullscreen with size [800 600], but screen is actually [1280, 1024]. Using actual size
12.8330 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000019378E17D30>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001930023D4C0>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1280, 1024]), stencilBits=0, stereo=False, units='pix', useFBO=False, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
12.8331 	EXP 	window1: mouseVisible = True
12.8334 	EXP 	window1: mouseVisible = False
14.8858 	DATA 	Keypress: return
15.4170 	DATA 	Keypress: return
65.2009 	EXP 	window1: units = 'pix'
116.4848 	EXP 	window1: units = 'pix'
117.7780 	DATA 	Keypress: o
117.7785 	EXP 	window1: units = 'pix'
117.8111 	WARNING 	User requested fullscreen with size [1280  720], but screen is actually [1280, 1024]. Using actual size
118.2372 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000019378E17D30>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000193029F5DC0>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1280, 1024]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
118.2375 	EXP 	window1: mouseVisible = True
118.2375 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
